"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","Id"
"n",0.094312044,42,1,0.357594937,7583,12,0,1,1,2,48017
"n",0.005167917,78,0,0.000761832,10500,8,0,0,0,0,48018
"n",0.9999999,22,0,430,0,1,0,0,0,0,48019
"n",0.005714182,58,0,1.072963518,2000,10,0,2,0,1,48020
"n",0.784162112,45,2,0.454448017,6530,13,1,1,0,2,48021
"n",0.9999999,34,0,0.226900939,3300,2,0,0,0,1,48022
"n",1.302325581,22,0,0.106577852,1200,2,0,0,0,0,48023
"n",0.037016836,56,0,0.00322546,9300,4,0,0,0,0,48024
"n",0,38,0,1440,5400,10,0,1,0,0,48025
"n",0.675864827,67,0,0.26440678,2064,3,0,0,0,0,48026
"y",0.232825183,48,0,0.572517078,3805,9,3,1,3,0,48027
"n",0.519480519,45,0,0.248750481,2600,4,0,0,0,2,48028
"n",0.021070488,45,0,4207,5400,5,0,1,0,0,48029
"n",0,27,0,0.679738562,764,4,0,0,0,0,48030
"n",0.002307633,63,0,0.278023771,4290,6,0,2,0,0,48031
"n",0.019275624,71,1,0.398634368,6150,27,0,1,0,1,48032
"n",0,75,0,0.097252921,9500,14,0,1,0,0,48033
"n",0.373368863,66,0,0.331054058,7750,11,1,2,0,0,48034
"n",0.001052576,63,1,610,5400,5,0,1,0,0,48035
"n",0.443951605,43,0,0.457095019,7166,11,0,2,1,1,48036
"n",0.319078628,63,0,0.20695439,15500,18,0,1,0,0,48037
"n",0.001411731,61,0,0.232463709,9850,13,0,1,0,0,48038
"n",0.128662152,47,0,0.265717485,6250,5,0,1,0,0,48039
"n",0.03041212,76,0,0.216241367,20416,10,0,2,0,0,48040
"n",0.553900635,28,0,0.287618483,3375,9,0,0,1,2,48041
"n",0.052150677,42,0,0.211462661,18773,9,0,1,0,3,48042
"n",0.085402086,61,2,0.350412379,13700,9,0,2,0,2,48043
"n",0.074315972,61,0,0.497539054,4672,7,0,2,0,0,48044
"n",0.000994453,51,0,0.000377074,2651,8,0,0,0,0,48045
"n",0.000642811,60,0,0.450098197,5600,5,0,2,0,0,48046
"n",0.454344679,63,0,0.192930781,10184,9,0,2,0,0,48047
"n",0.057669258,38,0,3180,5400,13,0,1,0,0,48048
"n",0.171525253,67,0,0.505956027,14690,23,0,5,0,1,48049
"n",0.83904653,37,1,0.505014039,4985,7,1,1,0,0,48050
"n",0.190980536,57,0,1586,5400,10,0,1,0,1,48051
"n",0.001899151,42,0,0.938030985,2000,7,0,1,0,1,48052
"n",0.056170604,64,0,0.19145619,6413,9,0,1,0,0,48053
"n",0.0229977,66,0,6,5400,3,0,0,0,0,48054
"n",0.076423234,49,0,0.445435034,6056,7,0,1,0,2,48055
"n",0.874868125,30,0,0.982003272,5500,18,0,2,0,0,48056
"n",0.524313833,51,0,0.060805697,80600,11,0,3,0,2,48057
"n",0.038649741,79,0,15,5400,7,0,0,0,0,48058
"n",0.414501625,46,0,705,0,11,0,1,0,0,48059
"n",0.637055662,48,3,0.234844626,5888,6,0,0,0,2,48060
"n",0.087997622,40,0,0.014277304,6793,6,0,0,0,2,48061
"n",0.011022323,52,0,0.288660873,9550,9,0,2,1,0,48062
"n",0.296718374,61,0,0.304178112,6916,9,0,2,0,0,48063
"n",1.012211876,36,0,3274,0,12,0,1,0,0,48064
"n",0.833672461,40,0,0.420022165,8120,6,0,1,0,2,48065
"n",0.012526406,59,0,3759,5400,14,0,2,0,0,48066
"n",0.024457642,59,0,0.266989533,6400,8,0,2,0,0,48067
"n",0.209136778,55,0,0.281029196,7500,12,0,1,0,0,48068
"n",0,86,0,0,1000,6,0,0,0,1,48069
"n",0.297682318,56,0,0.316578841,7400,12,0,3,0,0,48070
"n",0.521718105,57,0,0.54518795,3750,12,0,1,1,1,48071
"n",0.01664385,62,0,2436,5400,18,0,2,0,0,48072
"n",0.080445251,45,2,0.276247614,11000,8,0,2,0,1,48073
"n",0.015999695,84,0,0.002591211,9647,11,0,0,0,0,48074
"n",0.171211589,42,0,0.07689511,5500,4,0,0,0,2,48075
"n",0.029636567,67,0,0.647245523,4410,9,0,1,0,0,48076
"n",0.034348139,82,0,0.00579884,5000,4,0,0,0,0,48077
"n",0.399256266,71,0,0.326767011,14416,17,0,3,0,2,48078
"n",0.025477153,43,0,0.269278181,7300,4,0,1,0,1,48079
"n",0.139096165,44,0,0.56035991,4000,12,0,1,0,1,48080
"n",0.54185847,53,0,1763,0,10,0,0,0,0,48081
"n",0.444731344,63,0,0.682622268,3843,17,0,2,0,1,48082
"n",0.375676047,46,0,0.35548744,13375,9,0,2,0,1,48083
"n",0.213770128,23,0,0.145941623,2500,3,0,0,0,1,48084
"n",0.433559587,51,0,0.259958333,23999,13,0,2,0,2,48085
"y",0.984185453,40,3,0.696919578,4836,22,0,1,0,1,48086
"n",0.214591416,36,0,4193,0,7,0,3,0,2,48087
"n",0.113745413,47,0,0.446910618,5000,6,0,1,0,0,48088
"n",0.004069689,66,0,32,5400,8,0,1,0,0,48089
"n",0.040940038,63,0,0.155238912,9333,15,0,1,0,0,48090
"n",0.021409246,87,0,5,5400,1,0,0,0,0,48091
"n",0.05752001,53,0,0.004430281,12865,6,0,0,0,2,48092
"n",0.603396286,54,0,0.170845624,4067,4,0,0,0,1,48093
"n",0.169595661,57,0,0.689252985,3600,13,0,2,0,2,48094
"n",0.438528339,41,0,0.416145964,4000,11,0,1,0,0,48095
"n",0.033237462,64,0,0.049297793,10466,7,0,0,0,2,48096
"n",0.407887428,31,0,0.172983479,2057,4,0,0,0,0,48097
"n",0.797799405,43,0,0.36368549,3700,7,0,0,0,0,48098
"n",0.977068195,45,0,0.06488324,6765,3,0,0,0,2,48099
"n",0.268900448,61,1,1985,5400,12,0,1,0,0,48100
"n",0.002112577,36,0,0.000666223,1500,8,0,0,0,2,48101
"n",0.80883556,37,0,0.607906476,6500,12,0,2,0,4,48102
"n",0.025597023,90,0,0.00485668,10500,14,0,0,0,0,48103
"n",0,32,1,1974,5400,4,0,1,0,0,48104
"n",0.850468439,61,0,1.704675783,4533,10,0,3,0,2,48105
"n",0.197665627,58,0,0.746511144,4800,14,0,4,0,1,48106
"n",0.555725834,34,1,0.50259896,2500,10,0,1,0,0,48107
"n",0.167131305,45,0,0.715497043,8962,21,0,2,0,2,48108
"n",0,23,0,0,864,2,0,0,0,0,48109
"n",0.401938416,76,1,0.387390073,6708,14,0,2,0,1,48110
"n",0.052727958,43,0,0.328839153,14833,7,0,2,0,4,48111
"n",0.9999999,75,0,139,5400,2,0,0,0,0,48112
"n",0.118939459,48,0,0.540762614,7788,5,0,3,0,5,48113
"n",0.764641861,47,0,3182,5400,8,0,2,0,0,48114
"y",0.857544535,56,0,1.21695245,8222,14,0,3,0,2,48115
"n",0,53,0,1301,5400,4,0,2,0,0,48116
"n",0.012610411,77,0,0.004832528,6000,3,0,0,0,0,48117
"n",0.579795432,51,0,1.007425743,807,7,0,0,0,2,48118
"n",0.104822827,67,0,0.29360419,6300,13,0,2,0,0,48119
"n",1.048506959,32,1,0.24835033,5000,6,0,0,0,2,48120
"n",0.10915215,67,0,0.46,6649,9,0,2,0,0,48121
"n",0.00908221,49,0,0.327386787,5100,14,0,1,0,0,48122
"n",0.001673435,60,0,0.000190458,10500,10,0,0,0,0,48123
"n",0.02919927,73,0,0.005443235,6429,4,0,0,0,0,48124
"n",0.246455518,66,0,0.065312389,8466,12,0,0,0,0,48125
"n",0.111670929,34,0,0.318370386,9400,14,0,2,0,2,48126
"n",0.003207426,56,0,8,5400,4,0,0,0,0,48127
"n",0.177641118,48,0,0.531518625,5583,10,0,2,0,0,48128
"n",0.203628959,56,0,1538,5400,8,0,1,0,0,48129
"y",0.75443713,59,0,0.278095991,5062,6,0,1,0,0,48130
"n",0.022519699,59,0,0.413524384,7955,9,0,1,0,0,48131
"n",0,43,0,0.34939897,8734,6,0,2,0,2,48132
"n",0.9999999,47,0,126,5400,0,0,0,0,2,48133
"n",0.15155331,46,1,0.948492037,2950,10,0,1,0,2,48134
"n",0.00478687,52,0,0.183003597,2223,7,0,0,0,1,48135
"n",0.136200447,43,0,1504,5400,8,0,1,0,0,48136
"n",0.974008664,41,1,0.214575927,3937,8,0,0,0,0,48137
"n",0.9999999,46,0,0.811529933,2705,6,0,1,0,0,48138
"n",0.328355721,33,0,8.289036545,300,10,0,1,0,2,48139
"n",0.001483775,30,0,0.337065174,2500,9,0,0,0,0,48140
"n",0,43,0,0.337888869,5560,7,0,1,0,1,48141
"n",0.002704417,59,0,36,5400,6,0,0,0,0,48142
"n",0.236619251,44,1,0.215387048,12646,8,0,1,0,1,48143
"n",0.711791779,44,0,0.423144214,4000,6,0,1,0,1,48144
"n",0.072500891,63,0,0.712930012,5057,17,0,3,0,1,48145
"n",0.435294387,36,0,0.201035172,8500,9,0,0,0,0,48146
"n",0.009870755,60,0,0.313201387,4900,11,0,1,0,0,48147
"n",0.344903935,41,0,3531,5400,3,0,1,0,0,48148
"n",0.243412267,43,0,0.285519498,11000,8,0,2,0,2,48149
"n",0.9999999,32,0,0,2500,2,0,0,0,0,48150
"n",0.89747908,45,0,0.327383178,10699,7,0,2,0,2,48151
"n",0.981686138,46,0,0.125367165,16000,18,0,0,0,0,48152
"y",0.056984456,75,1,0.310189203,5760,14,0,1,0,0,48153
"n",0.294609719,41,0,0.679860881,6037,22,0,2,0,0,48154
"n",0.032495392,53,0,0.267420786,16000,16,0,5,0,0,48155
"n",0.53826555,69,0,1100,5400,5,0,0,0,0,48156
"n",0.476252375,42,3,0.461538462,7760,14,0,2,0,2,48157
"n",0.553889222,31,0,0.080905039,2916,4,0,0,0,1,48158
"n",0.577992379,62,1,1259,5400,6,0,0,0,0,48159
"n",0.448938962,52,0,2996,5400,6,0,2,0,0,48160
"n",0.063825687,64,1,0.197541928,7810,13,0,2,0,0,48161
"n",0.002812412,63,0,0.179259737,12400,10,0,0,0,0,48162
"n",0,55,0,0.285985568,5265,5,0,2,0,0,48163
"n",0.762088975,40,0,2729,0,7,0,1,0,5,48164
"n",0.263929076,48,0,0.406354144,4500,9,0,2,0,4,48165
"n",0.383961393,58,1,0.271450858,11537,11,0,2,0,2,48166
"n",0.36235714,49,0,1.044611095,10400,15,0,1,0,3,48167
"n",0.314303048,39,0,1859,5400,13,0,0,0,0,48168
"n",0.047065958,63,0,5288,5400,12,0,3,0,1,48169
"n",0.153271866,38,0,417,5400,19,0,0,0,0,48170
"n",0.282854132,49,0,0.322014714,5300,7,0,1,1,1,48171
"n",0.048047323,59,0,1255,5400,9,0,2,0,0,48172
"n",0.030455001,52,0,0.236151045,5216,7,0,1,0,2,48173
"n",0.636114476,45,0,0.520716946,8591,14,0,1,0,3,48174
"n",0.01635059,45,0,0.202830801,7700,8,0,1,0,2,48175
"n",0.055420351,59,1,2215,5400,8,0,1,0,0,48176
"n",0.653580666,41,0,0.490450955,10000,18,0,2,0,0,48177
"y",0.9999999,49,0,0.99448466,2900,6,0,2,0,0,48178
"n",0.400666543,33,0,0.098229832,6891,7,0,0,0,0,48179
"n",0.976242109,40,0,0.636030122,5178,9,0,1,0,3,48180
"n",0,69,0,0.195573923,7500,6,0,1,0,0,48181
"y",0.836938738,40,5,0.149403641,4778,10,5,0,5,0,48182
"n",0.023772706,90,0,0.009486607,3583,2,0,0,0,1,48183
"n",0.9999999,43,1,0.75274988,2090,2,0,1,0,2,48184
"n",0.015836489,82,0,26,5400,11,0,0,0,0,48185
"n",0.031037478,84,0,0.010725867,4008,8,0,0,0,0,48186
"n",0.103391748,47,0,0.339919067,4200,5,0,1,0,1,48187
"n",0.495552176,58,0,0.498533724,3750,6,0,0,0,1,48188
"n",0,86,1,0.045349731,1300,3,0,0,0,0,48189
"n",0.318531575,40,0,0.435403908,3428,8,0,1,0,0,48190
"n",0.920673884,34,0,0.489486732,10890,10,0,3,0,2,48191
"y",0.990067329,39,3,0.13763798,10236,5,2,0,3,2,48192
"n",0.492864285,38,0,0.314938436,6740,12,0,1,0,5,48193
"n",0.165165825,63,1,0.020326558,3000,8,0,0,0,0,48194
"y",0.9999999,34,0,0.251345119,1300,1,0,0,1,2,48195
"n",0,65,0,63,5400,6,0,0,0,0,48196
"n",0.222336802,33,0,0.160882556,4350,15,0,1,0,2,48197
"n",0.049090384,51,0,0.225590283,19100,11,0,2,0,3,48198
"n",0.025233463,56,0,236,5400,18,0,1,0,0,48199
"n",0.241061902,32,0,0.171637249,4928,5,0,0,0,2,48200
"n",0.013689513,67,0,4011,5400,20,0,2,0,0,48201
"n",0.195182925,39,1,0.169973442,6400,7,0,1,0,4,48202
"n",0.00642009,33,0,0.654154636,6233,12,0,2,0,1,48203
"n",0.9999999,70,0,294,5400,7,0,0,0,0,48204
"n",0.9999999,27,0,0.042744657,2666,1,0,0,0,0,48205
"n",0.012799147,53,0,0.002014504,2481,5,0,0,0,0,48206
"n",0,47,0,0.680308198,7916,10,0,3,0,3,48207
"n",0.029551422,67,0,0.229580574,1811,8,0,0,0,0,48208
"n",0.195006164,50,0,0.327112148,6000,25,0,1,0,0,48209
"n",0.012019991,71,1,0.082312327,14772,14,0,1,0,1,48210
"y",0.9999999,28,0,0.17775571,4027,1,2,0,0,0,48211
"n",0.239496317,57,0,0.272363664,13000,4,0,1,0,0,48212
"n",0.931253183,47,1,0.795800145,4142,7,0,2,0,3,48213
"n",0.348165825,41,0,0.222184007,5814,13,0,0,0,1,48214
"n",1.628951747,45,2,0.20951967,4600,6,0,0,2,1,48215
"n",0.002017108,51,0,0.170782922,10000,10,0,1,0,2,48216
"n",0.024404507,85,0,0.006997667,3000,5,0,0,0,0,48217
"n",0.00305175,53,1,3093,5400,5,0,2,0,1,48218
"n",0.010117052,83,0,5,5400,5,0,0,0,0,48219
"y",0.857349322,36,1,0.776011561,2075,9,0,0,0,2,48220
"n",0.006434986,69,0,0.079313263,8270,9,0,1,0,0,48221
"n",0.523244671,33,0,0.24995001,5000,8,0,0,0,0,48222
"n",0.100302065,67,0,0.22762179,8333,9,1,1,0,1,48223
"n",0.496134419,47,1,0.864157601,3400,11,1,1,2,2,48224
"n",0.062618408,62,0,0.206289477,7440,7,0,1,0,0,48225
"y",0,39,2,0.047596383,2100,4,2,0,0,0,48226
"n",0.161412731,59,0,0.35648064,5500,9,0,1,0,1,48227
"n",0.146311671,70,0,2201,5400,6,0,1,0,0,48228
"n",0.261060865,58,0,0.361975868,15000,11,0,2,0,1,48229
"n",0.011106557,54,0,0.21955284,7200,7,0,1,0,1,48230
"n",0.9999999,46,0,0.203794177,35000,9,0,1,0,2,48231
"n",0,55,0,0,4001,9,0,0,0,1,48232
"n",0.054513252,56,0,0.301422695,11667,9,0,2,0,1,48233
"n",0.9999999,42,1,0.004877369,7175,4,0,0,0,3,48234
"n",0.961388726,33,2,0.230521801,5595,8,0,0,1,1,48235
"n",0.000557359,47,1,0.367329084,8000,12,0,1,0,2,48236
"n",0.9999999,23,0,0.241099313,1600,1,0,0,0,0,48237
"n",0.822532815,47,0,0.341737311,9082,8,0,1,0,2,48238
"n",1.168665068,58,2,0.72723321,4600,10,0,1,0,0,48239
"n",0.962006332,36,1,0.477630592,4000,8,0,1,0,0,48240
"n",0.155012545,49,0,0.321617616,4722,6,0,1,0,0,48241
"y",0.9999999,29,0,0.158075601,3200,2,1,0,0,0,48242
"n",0.05054086,33,0,4821,5400,9,0,3,0,0,48243
"y",0.684422078,36,0,2.332425068,1100,16,0,1,0,2,48244
"n",0.9999999,43,1,379,5400,5,0,1,3,0,48245
"n",0.346878753,54,1,0.383901774,3664,7,0,1,0,0,48246
"n",0.185866365,62,0,0.164473684,4407,17,0,0,0,1,48247
"n",0.075398558,49,0,0.186693328,5500,10,0,0,0,0,48248
"n",0.067597296,77,0,0.004761451,10500,4,0,0,0,0,48249
"n",0.204994143,53,0,0.034253923,55000,4,0,1,0,1,48250
"n",0.769956252,57,0,0.890054973,2000,3,0,1,0,0,48251
"n",0.027945608,67,0,0.296,6624,15,0,1,0,0,48252
"n",0.028535889,63,0,0.517522412,29447,10,0,4,0,0,48253
"n",0.190384128,73,0,0.822468793,5046,11,0,1,0,0,48254
"n",0.120716207,53,0,0.431064321,6933,7,0,2,0,3,48255
"n",0.064338989,46,0,0.287671233,1167,6,0,1,0,2,48256
"n",0.9999999,71,0,0.336369696,4500,2,0,2,0,0,48257
"n",0.358666165,42,0,0.067860866,10550,4,0,0,0,2,48258
"n",0.121801907,65,0,1141,5400,10,0,1,0,0,48259
"n",0.9999999,35,0,0.143926789,3605,1,0,0,0,1,48260
"n",0.095696993,50,1,1.307307933,1600,15,0,1,0,0,48261
"n",0,44,0,0.226309513,10900,4,0,1,0,2,48262
"n",0.108554538,58,0,0.444283968,9000,20,0,2,0,0,48263
"n",0.469135802,23,0,0.091938998,2294,2,0,0,0,1,48264
"n",0.159705599,48,0,0.264996001,3750,7,0,2,0,0,48265
"n",0.972668489,38,0,3063,5400,7,0,2,0,4,48266
"y",0.041795779,45,0,0.112492133,6355,14,0,1,0,0,48267
"n",0.069700043,26,0,14,0,2,0,0,0,0,48268
"n",0,55,0,0.470243246,10400,8,0,3,0,0,48269
"n",0.77925429,67,1,0.775502916,8400,5,1,1,0,0,48270
"n",0,41,0,0.265173483,10000,14,0,1,0,1,48271
"n",0.023894973,87,0,25,5400,5,0,0,0,0,48272
"n",0.438630079,64,0,2769,5400,7,0,2,0,3,48273
"n",0.00828532,56,0,0.106347898,2425,3,0,0,0,0,48274
"n",0.90441871,36,0,0.192105921,8005,11,0,0,0,4,48275
"n",0.197288765,65,0,0.757969799,2383,9,0,1,0,0,48276
"n",0.006806779,64,0,2573,5400,6,0,2,0,0,48277
"n",0,54,0,1090,5400,4,0,1,0,0,48278
"n",0.931766044,71,0,0.461775922,5506,6,0,0,2,0,48279
"n",0,28,0,0.07748063,4000,3,0,0,0,0,48280
"n",0.026054108,31,0,0.112582781,5284,5,0,0,0,3,48281
"n",0.868644711,56,3,0.447761194,6900,10,0,0,0,3,48282
"n",0.9999999,65,0,293,0,1,0,0,0,0,48283
"n",0.607665994,42,0,0.479726934,4833,7,0,1,0,0,48284
"n",0.170071644,61,0,0.032552083,6143,4,0,0,0,1,48285
"n",0.860627874,26,0,0.222511951,2300,4,0,0,0,1,48286
"n",0.256148413,28,0,0.137072585,3333,8,0,0,0,0,48287
"n",0.072301967,66,0,0.065625,1279,2,0,0,0,0,48288
"n",0,58,0,4729,5400,24,0,7,0,0,48289
"n",0.292135583,58,0,0.200868846,4833,15,0,0,0,0,48290
"n",0.647313915,71,0,0.502546149,3141,8,0,0,1,0,48291
"n",0.747100545,30,0,0.330762639,3500,14,0,1,0,0,48292
"n",0.014797041,41,0,0.386555651,8166,7,0,1,0,2,48293
"n",0,36,0,0.512864951,7500,4,0,2,0,2,48294
"n",0.005714082,45,0,0.266029124,4600,11,0,1,0,0,48295
"n",0.287726441,66,0,0.231222634,11875,20,0,2,0,0,48296
"n",0,63,0,0.186703324,4000,9,0,2,0,0,48297
"n",0.03022461,64,0,0.318736253,5000,19,0,2,0,0,48298
"n",0.064902561,53,0,2483,5400,8,0,1,0,0,48299
"n",0.070193229,30,0,37,5400,3,0,0,0,0,48300
"n",0.037701948,44,0,0.058848736,7000,5,0,0,0,0,48301
"n",0.016247061,71,0,0.249928592,3500,11,0,2,0,0,48302
"n",0.039753062,61,0,0.085336538,6655,7,0,2,0,0,48303
"n",0,67,0,0.223864015,9000,11,0,1,0,0,48304
"n",0.002914119,39,0,0.113656828,9994,12,0,0,0,1,48305
"n",0.233781047,45,0,0.40647482,1667,8,0,1,0,2,48306
"n",0.035738708,70,0,0.359433569,2400,29,0,0,0,0,48307
"n",0.435129741,25,0,0.18832467,2500,2,0,0,0,0,48308
"n",0.004955665,49,0,0.002059429,3398,7,0,0,0,1,48309
"n",0.317008275,42,0,0.417993203,5590,11,0,1,0,4,48310
"n",0.322595132,39,0,1155,5400,4,0,0,0,0,48311
"n",0.00555487,52,0,0.082399273,3300,2,0,0,0,2,48312
"n",0.055493719,63,0,2394,5400,9,0,4,0,0,48313
"n",0.001688686,62,0,0.431268749,5666,6,0,1,0,1,48314
"n",0.9999999,22,1,0.025948104,500,0,0,0,0,0,48315
"n",1.013303769,47,0,13,5400,1,2,0,1,0,48316
"n",0,29,1,0,5400,4,0,0,0,0,48317
"n",0.74123066,42,1,0.428085329,7640,8,0,1,0,2,48318
"n",0.441682523,68,0,0.103816031,6000,4,0,0,0,0,48319
"n",0.01849485,62,0,0.776611694,3334,6,0,1,0,1,48320
"n",0.182524763,55,0,0.426277372,2739,12,0,1,0,0,48321
"n",0.008999182,86,0,2,5400,3,0,0,0,0,48322
"n",0.906283749,55,0,2205,5400,6,0,1,0,0,48323
"n",0.004112397,55,0,0.465619261,4900,20,1,1,0,0,48324
"n",0.001695443,43,0,0.260439948,8500,7,0,3,0,3,48325
"n",0,45,0,0.255299293,7500,6,0,1,0,0,48326
"y",0.855119207,49,3,0.578442312,4480,11,0,1,1,3,48327
"n",0.900010203,32,0,0.172413793,2000,4,0,0,0,2,48328
"n",0.420931536,48,0,0.179879604,9800,5,0,1,0,1,48329
"y",0.406969128,59,0,0.231402125,5833,10,0,1,0,0,48330
"n",0.9999999,26,0,0.168426104,2083,3,0,0,0,0,48331
"n",0.393783635,61,0,0.254594449,18554,16,0,0,0,0,48332
"n",0.056713803,63,1,0.285378525,8083,13,0,1,0,0,48333
"n",0.003870385,70,0,0.136336902,8500,14,0,2,0,0,48334
"n",0.081116869,67,0,0.039720485,2718,13,0,0,0,0,48335
"n",0.214474652,61,0,0.325976231,5300,22,0,1,0,0,48336
"n",0.6953601,53,1,0.387533875,2213,9,0,0,0,0,48337
"n",0.968151842,35,2,0.226709316,2500,10,0,0,0,0,48338
"n",0.086629521,58,0,742,5400,16,0,0,0,0,48339
"n",0,72,0,53,5400,6,0,0,0,0,48340
"n",0.049184903,56,0,0.190853943,15000,10,0,2,0,0,48341
"n",0.636553577,42,0,0.483930867,7000,10,2,1,0,1,48342
"n",0.576503693,54,3,0.206745581,6166,10,0,0,0,0,48343
"n",0.01185112,41,0,0.888691402,4500,7,0,2,0,3,48344
"n",0.965606879,63,0,0.555704398,4478,9,0,1,0,0,48345
"n",0.059598297,47,0,0.110520499,19000,13,0,1,1,5,48346
"n",0.286814484,49,1,0.248414877,10566,7,0,2,0,0,48347
"n",958,40,0,1.051909892,4083,3,0,1,0,0,48348
"n",0.867072625,46,0,2410,5400,3,0,0,0,0,48349
"n",0.060381298,31,0,0.160709823,4000,12,0,0,0,0,48350
"n",0.494721176,41,0,0.311084446,6666,7,0,1,0,1,48351
"n",0,59,0,2402,5400,5,0,2,0,0,48352
"n",0.421897165,26,1,3228,5400,16,0,2,0,0,48353
"n",0.052738205,67,0,0.008314048,11666,3,0,0,0,0,48354
"n",0.535017613,51,0,0.225799008,8666,9,0,1,0,3,48355
"n",0.107952092,52,0,0.102231821,8333,7,0,1,0,0,48356
"n",0.04394304,51,0,0.346307651,3750,9,0,1,0,0,48357
"n",0.074605897,45,1,0.138532861,11000,9,0,2,0,1,48358
"n",0.4570392,40,0,0.25558926,8900,4,0,1,0,1,48359
"n",0.073671388,54,0,3119,5400,14,0,1,0,0,48360
"n",0.082237023,43,0,0.226524861,11000,6,0,1,0,3,48361
"n",0.310886391,59,0,0.375789284,5542,9,0,1,0,0,48362
"n",0.000296727,32,0,0.068338786,2750,6,0,0,0,0,48363
"n",0.004778819,68,0,0.080065958,5457,10,0,0,0,1,48364
"y",0.015289621,30,0,0.552889422,5000,4,0,2,0,2,48365
"n",0.001075571,61,0,0.3084824,8664,14,0,2,0,3,48366
"n",1.216796524,46,0,0.181818182,5631,5,0,0,0,0,48367
"n",0.000281498,56,1,2.690957565,4500,14,0,7,0,0,48368
"n",0.127976062,57,0,6211,5400,35,0,2,0,0,48369
"n",0.005912062,40,0,10,5400,4,0,0,0,0,48370
"n",0.052606097,50,0,0.457898245,4500,16,0,1,0,0,48371
"n",0.004521057,44,0,0.348443126,4720,11,0,1,0,0,48372
"n",0.227220588,86,0,393,5400,4,0,0,0,0,48373
"n",0.9999999,28,0,4,5400,1,0,0,0,0,48374
"n",0.135866029,30,1,0.115372116,3076,9,0,0,0,0,48375
"n",0.550024724,34,1,0.209417596,4841,8,0,0,0,0,48376
"n",0,56,0,0.456697149,1858,7,0,1,0,2,48377
"n",0.110179077,79,0,0.306094982,5200,13,0,1,0,0,48378
"n",0.002799938,69,0,2.5,1,6,0,0,0,0,48379
"y",0.998777914,39,2,8086,5400,14,0,1,0,0,48380
"n",0.449910018,62,0,0.507066529,2900,6,0,1,0,2,48381
"n",0.345966111,38,0,0.720511795,2500,14,0,1,0,1,48382
"n",0.335669634,42,0,0.255749361,9000,9,0,2,0,3,48383
"y",0.9999999,34,0,1247,5400,1,2,1,1,0,48384
"n",0.538026945,60,2,2836,5400,9,1,1,1,0,48385
"n",0.031551377,65,0,259,5400,15,0,0,0,0,48386
"n",0.290914618,74,0,0.519023182,5650,21,0,1,0,2,48387
"n",0.056699212,64,0,14,5400,7,0,0,0,0,48388
"n",0.082861143,36,1,0.064527142,2928,2,0,0,0,1,48389
"n",0.010486734,78,0,0.019962224,27000,11,0,0,0,0,48390
"n",0.095626777,33,0,0.288744388,6458,10,0,2,0,0,48391
"n",0.00169786,82,1,0.101344364,2900,7,0,1,0,0,48392
"y",0.9999999,62,2,0.610252447,3881,6,2,1,1,0,48393
"n",0.353805316,32,0,0.52336704,7317,10,0,2,0,1,48394
"n",0.013116599,32,0,2067,0,10,0,2,0,0,48395
"n",0.327812858,34,0,0.64114982,6400,8,0,2,0,1,48396
"n",0.044020596,72,0,0.118179221,10500,16,0,1,0,0,48397
"y",0.460823963,50,1,0.131141345,10583,10,0,1,0,1,48398
"n",0.048809465,77,0,0.220794059,7001,9,0,0,0,0,48399
"n",0.256653965,39,0,778,0,5,0,0,0,0,48400
"n",0.249169435,44,2,1.143966126,4250,13,3,1,0,2,48401
"n",0.091413191,65,0,0.414482572,3700,18,0,1,0,1,48402
"n",2.158596491,61,0,0.591755115,6500,12,0,2,0,0,48403
"n",0.765186098,63,0,2.256776034,700,15,0,0,0,0,48404
"n",0.213002974,57,0,0.384130793,20000,10,0,1,0,2,48405
"n",0.053968538,43,0,0.178512092,10833,12,0,2,0,0,48406
"y",0.9999999,48,2,0.219304773,9406,3,4,1,0,3,48407
"n",0.433101328,50,0,2433,5400,15,0,1,0,2,48408
"n",0.063227527,75,0,1239,5400,5,0,1,0,0,48409
"n",0.33405125,55,0,0.306417825,5250,6,0,0,0,0,48410
"n",0.016973238,66,0,0.01233566,6160,9,0,0,0,0,48411
"n",0.434164558,51,2,0.018445096,5800,3,0,0,0,0,48412
"n",0.016745766,56,0,8135,5400,18,0,6,0,2,48413
"n",0.357617313,37,1,0.191968005,6000,5,0,1,0,3,48414
"n",0.9999999,40,0,0.020744814,4000,5,2,0,1,1,48415
"n",0.96480352,61,0,0.467523419,12916,6,1,2,0,1,48416
"n",0.104005581,31,0,0.105378924,5000,11,0,0,0,0,48417
"n",0.0019692,52,0,0.000379699,7900,2,0,0,0,0,48418
"n",0.107282649,48,0,0.348759719,2700,5,0,1,0,0,48419
"n",0.9999999,50,0,0.118827873,4333,2,0,1,0,2,48420
"n",0.296007305,35,0,0.560368165,3693,10,0,1,0,0,48421
"n",0.323411821,57,2,0.516340792,14166,18,0,1,0,3,48422
"n",0.061826996,63,0,0.510795537,6900,15,0,2,0,0,48423
"n",0.176184451,45,0,0.417812374,19783,15,0,7,0,2,48424
"n",0.02460659,57,0,0.010907851,8800,19,0,0,0,0,48425
"n",0.006481033,68,0,0.313308485,9121,10,0,3,0,2,48426
"n",0.040672317,81,0,92,5400,5,0,0,0,0,48427
